headline,category,source
Crowdstrike'tan açıklama: Kesintiler Windows sunucularına gönderilen güncelleme kaynaklı,Teknoloji,BBC Turkce
Elon Musk okullardaki cinsel kimlik yasası nedeniyle şirketlerini California'dan Texas'a taşıyor,Teknoloji,BBC Turkce
"Disney, bilgisayar korsanlarının şirketin iç yazışmalarını sızdırdığı iddialarına inceleme başlattı",Teknoloji,BBC Turkce
Güney Kore'de Samsung çalışanları süresiz greve çıktı,Teknoloji,BBC Turkce
BYD: Türkiye'ye yaklaşık 1 milyar dolar yatırım yapacak Çinli otomotiv devi hakkında neler biliniyor?,Teknoloji,BBC Turkce
"Yapay zeka, şirket yönetiminde insanlardan daha iyi olabilir mi?",Teknoloji,BBC Turkce
"TÜRKSAT 6A: Türkiye'nin ilk yerli üretim haberleşme uydusu, SpaceX roketiyle uzaya fırlatıldı",Teknoloji,BBC Turkce
Booking.com: Seyahat dolandırıcılıkları yüzde 900'a varan bir oranda arttı,Teknoloji,BBC Turkce
'Haberleri takip etmeyenlerin sayısı artıyor': Oxford Üniversitesi Reuters Enstitüsü 2024 Dijital Haber Raporu'ndaki tespitler neler?,Teknoloji,BBC Turkce
"Tesla yatırımcıları, Elon Musk’a rekor ödeme yapılmasını kabul etti",Teknoloji,BBC Turkce
"Avrupa Birliği, Çin malı elektrikli arabalara neden vergi artışı getirmeyi planlıyor?",Teknoloji,BBC Turkce
Nvidia: 3 trilyon dolarlık piyasa değeriyle Apple'ı geride bırakan şirketin yükselişi,Teknoloji,BBC Turkce
Tetris 40 yaşında: Sovyet bilgisayar programcısının buluşu dünyayı nasıl fethetti?,Teknoloji,BBC Turkce
İnternette cinsel şantaj uyarısı: 'Oğlum altı saat içinde öldü',Teknoloji,BBC Turkce
Kayıp 'Kripto Kraliçe'nin Bulgaristan mafyası ile karanlık bağlantıları,Teknoloji,BBC Turkce
Santander bankasının 30 milyon müşterisinin bilgileri hacklendi,Teknoloji,BBC Turkce
Samsung Electronics işçileri şirket tarihindeki ilk greve hazırlanıyor,Teknoloji,BBC Turkce
İranlı yetkililer Reisi'yi taşıyan helikopter enkazının 'İran İHA'larıyla bulunduğunu' açıkladı,Teknoloji,BBC Turkce
Scarlett Johansson: OpenAI sohbet robotunun sesimi taklit etmesine şoke oldum ve kızdım,Teknoloji,BBC Turkce
"Akıncı İHA, İran Cumhurbaşkanı'nın öldüğü enkazın bulunmasında nasıl 'kilit' rol oynadı?",Teknoloji,BBC Turkce
"GPT-4o: Yeni ChatGPT 'yüz ifadelerinden duyguları okuyabiliyor, flörtleşebiliyor'",Teknoloji,BBC Turkce
Çocukları internette güvende tutmanın yolları,Teknoloji,BBC Turkce
Facebook ve Instagram neden Filistin'i destekleyen içerikleri 'sansürlemekle' suçlanıyor?,Teknoloji,BBC Turkce
Gen tedavisi: 'Çığır açıcı' yöntemle bir çocuk cihazsız duymaya başladı,Teknoloji,BBC Turkce
Finlandiyalı genç bilgisayar korsanı Avrupa'nın en çok aranan suçlusuna nasıl dönüştü?,Teknoloji,BBC Turkce
ABD hükümetine dava açan TikTok'un 'satış dayatması' önündeki engeller neler?,Teknoloji,BBC Turkce
İsveç'te süper zenginlerin sayısı neden artıyor?,Teknoloji,BBC Turkce
WhatsApp: 'On milyonlarca kişi' mesajlaşma uygulamasına gizlice erişim sağlıyor,Teknoloji,BBC Turkce
"Getir İngiltere, Almanya, Hollanda ve ABD pazarlarından çekildiğini açıkladı",Teknoloji,BBC Turkce
Getir yurt dışı operasyonlarını sonlandırıyor mu?,Teknoloji,BBC Turkce
"'Dijital vasiyet': Öldükten sonra sosyal medya hesaplarına ne oluyor, veri güvenliği için nasıl önlem alabiliriz?",Teknoloji,BBC Turkce
Bitcoin’in tarihinde öne çıkan yedi an,Teknoloji,BBC Turkce
Xiaomi ilk elektrikli otomobili SU7 ile Apple’dan sonra Tesla’ya da rakip oldu,Teknoloji,BBC Turkce
Sam Bankman-Fried'a kripto borsa dolandırıcılığından 25 yıl hapis cezası verildi,Teknoloji,BBC Turkce
ABD Adalet Bakanlığı'ndan Apple'a tekelleşme davası: Şirkete yöneltilen suçlamalar neler?,Teknoloji,BBC Turkce
"TikTok, Batı için gerçekten tehdit mi?",Teknoloji,BBC Turkce
ABD'li teknoloji devi Nvidia yeni yapay zeka çipini tanıttı,Teknoloji,BBC Turkce
Avrupa Parlamentosu dünyanın ilk yapay zeka yasasını onayladı,Teknoloji,BBC Turkce
Airbnb daire içi güvenlik kameralarını yasaklıyor,Teknoloji,BBC Turkce
Donald Trump: TikTok’u yasaklamak yalnızca halk düşmanı Facebook’a yarar,Teknoloji,BBC Turkce
Manipüle edilmiş bir görüntü nasıl tespit edilir?,Teknoloji,BBC Turkce
Bitcoin tarihi zirvesine ulaştı: Kripto para en fazla kimlerin elinde?,Teknoloji,BBC Turkce
Trump'ın destekçileri yapay zeka üretimi sahte görsellerle siyah seçmenleri eski başkana oy vermeye teşvik etmeye çalışıyor,Teknoloji,BBC Turkce
"Apple, Spotify'ın şikayetiyle başlatılan soruşturmada AB tarafından 1,8 milyar euroluk cezaya çarptırıldı",Teknoloji,BBC Turkce
"Bloomberg: Apple sürücüsüz araç planını iptal etti, yapay zekaya öncelik verecek",Teknoloji,BBC Turkce
İngiltere'de üç kişi 3D yazıcıda ürettikleri silahla 'terör saldırısı' planlamaktan suçlu bulundu,Teknoloji,BBC Turkce
"Teknoloji şirketleri, seçmenlerin yapay zeka ile kandırılmasını engellemek için ne yapıyor?",Teknoloji,BBC Turkce
Fidye saldırılarıyla toplanan kripto para miktarı 2023’te rekor kırdı,Teknoloji,BBC Turkce
"Facebook ve Instagram, kötü amaçlı kullanıma karşı yapay zeka görsellerini etiketlemeye başlıyor",Teknoloji,BBC Turkce
Beyin kanserine yakalanan onkoloğun kendisini tedavi etmek için 'çığır açıcı' mücadelesi,Teknoloji,BBC Turkce
WikiLeaks'e bilgi sızdırmaktan suçlu bulunan eski CIA çalışanı Joshua Schulte'ye 40 yıl hapis cezası: 'İstihbarat servisinin tarihindeki en büyük sızıntı',Teknoloji,BBC Turkce
Facebook 20 yaşında: Uygulamanın dünyayı değiştirdiği 4 başlık,Teknoloji,BBC Turkce
"Elon Musk, kendisine ait Neuralink şirketinin ilk kez bir insanın beynine çip yerleştirdiğini duyurdu",Teknoloji,BBC Turkce
Ay'a iniş yaptıktan sonra 'uyutulan' Japon uzay aracı SLIM 'hayata döndü',Teknoloji,BBC Turkce
"Reuters: Kanada, Türkiye’ye İHA parçalarının satışına devam edecek",Teknoloji,BBC Turkce
Ingenuity: Başka bir gezegende uçan ilk araç bozuldu,Teknoloji,BBC Turkce
Apple AB’de App Store dışındaki mağazalara da izin vermek zorunda kalacak,Teknoloji,BBC Turkce
NASA'dan ayrılan astrofizikçi Umut Yıldız BBC Türkçe'ye konuştu: 'Daha büyük planlar var',Teknoloji,BBC Turkce
Erdoğan'dan Uluslararası Uzay İstasyonu'ndaki Alper Gezeravcı'ya: 'İlk astronotumuz oldun ama son olmayacaksın',Teknoloji,BBC Turkce
Orta Asya ülkelerinde Türk şirketlerin İHA ve SİHA’larına ilgi artıyor,Teknoloji,BBC Turkce
"İngiltere, 2. Dünya Savaşı’nın kazanılmasına yardımcı olan şifre kırıcı bilgisayarın daha önce paylaşılmamış fotoğraflarını yayımladı",Teknoloji,BBC Turkce
"Apple, Samsung’u geçerek dünyanın en büyük telefon üreticisi oldu",Teknoloji,BBC Turkce
"IMF: Yapay zeka işlerin yüzde 40'ını etkileyecek, eşitsizliği daha da kötüleştirecek",Teknoloji,BBC Turkce
Yapay zekanın bulduğu yeni madde pillerde lityum kullanımını azaltabilir,Teknoloji,BBC Turkce
"Apple, iPhone'ları kasıtlı olarak yavaşlattığı iddiaları üzerine ABD'de tazminat ödemeye başladı",Teknoloji,BBC Turkce
Google Chrome kullanıcı hareketlerini depolayan çerezleri engellemeye başlıyor,Teknoloji,BBC Turkce
"Microsoft klavyelerine yapay zeka ekleyerek, 30 yılın en büyük değişimine gidiyor",Teknoloji,BBC Turkce
"13 yaşındaki genç, Tetris oyununu bitiren ilk kişi olduğunu iddia ediyor",Teknoloji,BBC Turkce
"Avusturya, çamaşır makinesi ve bilgisayarını tamir ettirenlere 200 dolara kadar yardım yapıyor",Teknoloji,BBC Turkce
2023'te uzay araştırmalarında neler başarıldı?,Teknoloji,BBC Turkce
2024'ün önemli teknoloji trendleri neler olacak?,Teknoloji,BBC Turkce
Çocuğumun küllerini neden Ay'a gönderiyorum?,Teknoloji,BBC Turkce
Burç yorumlarına neden inanılıyor?,Teknoloji,BBC Turkce
Avrupa Birliği 3 büyük porno sitesine sıkı kurallar getiriyor,Teknoloji,BBC Turkce
Science dergisine göre 2023'ün çığır açan buluşları neler?,Teknoloji,BBC Turkce
Google'da 2023'te dünyada ve Türkiye'de en çok neler arandı?,Teknoloji,BBC Turkce
İzinsiz porno üretimi ve mali dolandırıcılık gibi kötü amaçlarla kullanılan deepfake teknolojisinden korunmak mümkün mü?,Teknoloji,BBC Turkce
"23andMe: Genetik test şirketinde kayıtlı 6,9 milyon kişinin profili hacklendi",Teknoloji,BBC Turkce
GTA 6: Tanıtım videosu sızan oyun hakkında ne biliniyor?,Teknoloji,BBC Turkce
Tesla Cybertruck: 61 bin dolarlık aracın satışı Perşembe günü başlıyor,Teknoloji,BBC Turkce
Google aktif olmayan hesapları bugünden itibaren silmeye başlıyor,Teknoloji,BBC Turkce
Sam Altman OpenAI'a CEO olarak geri dönüyor,Teknoloji,BBC Turkce
Yapay zeka şirketi OpenAI'da kriz: CEO Sam Altman'ın görevden alınması sonrası çalışanlardan istifa tehdidi,Teknoloji,BBC Turkce
Yapay zeka şirketi OpenAI'ın kurucusu Sam Altman neden görevden alındı?,Teknoloji,BBC Turkce
Sosyal medya 'influencer'ları İsrail-Hamas savaşına dair sahte görüntülerle para kazanıyor,Teknoloji,BBC Turkce
"Yapay zeka, kasırga gibi hava olaylarını erkenden tahmin etmemizi sağlayabilir mi?",Teknoloji,BBC Turkce
"Nepal, TikTok’u toplumsal uyuma zarar verdiği gerekçesiyle yasakladı",Teknoloji,BBC Turkce
Elon Musk: Yapay zeka insanlığın yok olmasına yol açabilir,Teknoloji,BBC Turkce
"Meta, Avrupa'da Facebook ve Instagram'a reklamsız erişim için abonelik seçeneği sunacak",Teknoloji,BBC Turkce
"Airbnb, ev partilerini engellemek için yapay zeka kullanmaya başladı",Teknoloji,BBC Turkce
"Steam, Türkiye’de dolarla ödeme almaya başlıyor",Teknoloji,BBC Turkce
"Çin’in getirdiği ihracat kısıtlamaları, Ukrayna’nın İHA temininde sorun yaratabilir",Teknoloji,BBC Turkce
Microsoft'un yeni yapay zeka asistanı sizin yerinize toplantılara girebilecek,Teknoloji,BBC Turkce
"Oyun sektörünün en büyük anlaşması: Microsoft'un, Call of Duty'nin sahibi Activision’ı satın almasına yeşil ışık",Teknoloji,BBC Turkce
Freedom House: Türkiye internet özgürlüğü konusunda bu yıl da geriledi,Teknoloji,BBC Turkce
"Nobel Kimya Ödülü, TV ekranlarında kullanılan kristalleri geliştiren bilim insanlarına verildi",Teknoloji,BBC Turkce
Bilim insanları antimaddenin gizemini çözmeye bir adım daha yaklaştı,Teknoloji,BBC Turkce
ChatGPT artık güncel verileri de kullanabilecek,Teknoloji,BBC Turkce
Spotify'dan yapay zeka ürünü müziğe yeşil ışık: 'Yasaklamayız',Teknoloji,BBC Turkce
Succession dizisinin ilham aldığı aile dramasında sona gelindi: Murdoch koltuğunu oğluna bırakıyor,Teknoloji,BBC Turkce
"BBC'nin TikTok araştırması neleri ortaya çıkardı, şirket suçlamalar için ne diyor?",Teknoloji,BBC Turkce
Musk: X yakında tamamen ücretli olabilir,Teknoloji,BBC Turkce
Alibaba'nın Türkiye'ye yapmayı planladığı yatırım hakkında neler biliniyor?,Teknoloji,BBC Turkce
Erdoğan'dan Musk'a '7. Tesla fabrikasını Türkiye'de kur' çağrısı: Şirketin fabrikaları nerede?,Teknoloji,BBC Turkce
Fransa'da iPhone 12 yasağı: Apple bu ülkeye özel yazılım güncellemesi yapacak,Teknoloji,BBC Turkce
NASA'nın UFO toplantısından neler öğrendik?,Teknoloji,BBC Turkce
"'Bilimsel içerik' adı altında hazırlanan yapay zeka videoları, çocukları hedef alıyor",Teknoloji,BBC Turkce
iPhone 15: Apple yeni cihazlarını tanıttı,Teknoloji,BBC Turkce
Apple'ın piyasa değeri neden 2 günde 200 milyar dolar azaldı?,Teknoloji,BBC Turkce
California Forever: Silikon Vadisi milyonerlerinin kurmak istediği ütopik şehir,Teknoloji,BBC Turkce
Cinayet kurbanı çocukların TikTok'ta ölüm anlarını anlattığı sahte videolar aileleri dehşete düşürüyor,Teknoloji,BBC Turkce
iPhone 15: Apple'ın yeni telefonlarında Lightning kablodan USB-C'ye geçişe kesin gözüyle bakılıyor,Teknoloji,BBC Turkce
Bilim insanları Ay’da yaşamaya imkan sağlayacak bir enerji kaynağı geliştirdi,Teknoloji,BBC Turkce
"Hindistan, Güneş'i araştırma amaçlı yeni uzay misyonunu başarıyla başlattı: Misyon hakkında neler biliniyor?",Teknoloji,BBC Turkce
"BBC, X’i hackleyen Anonymous Sudan grubuyla konuştu: 'Amacımız gerçeği, İslam'ı ve ülkemizi savunmak'",Teknoloji,BBC Turkce
İnsansı robotların çoğu neden kadın?,Teknoloji,BBC Turkce
Leonid Radvinsky: OnlyFans'in sahibi 'porno içerik imparatoru',Teknoloji,BBC Turkce
"Sürücüsüz taksiler San Fransisco'yu neden ikiye böldü, kuka eylemleri neyi amaçlıyor?",Teknoloji,BBC Turkce
"Threads: Meta, popülaritesini kaybeden uygulamanın web sürümünü başlatacak",Teknoloji,BBC Turkce
"Hindistan, Ay'ın güneyine iniş yapan ilk ülke olmaya hazırlanıyor",Teknoloji,BBC Turkce
"Rus uzay aracı, iniş hazırlığındayken Ay yüzeyine çakıldı",Teknoloji,BBC Turkce
Uzay turizmi: Virgin Galactic'in ikinci yolculuğunda bir anne ve kızıyla 80 yaşındaki Parkinson hastası Jon vardı,Teknoloji,BBC Turkce
"‘X’, neden İngilizce'deki en güçlü harf olabilir?",Teknoloji,BBC Turkce
Elektrikli uçan taksiler vaatlerini yerine getirecek mi?,Teknoloji,BBC Turkce
"Moskova'ya satış yapan iki Türkiye merkezli şirket, İngiltere'nin yaptırım listesine konuldu",Teknoloji,BBC Turkce
Nükleer füzyon: ABD’de bilim insanları ikinci defa enerji üretmeyi başardı,Teknoloji,BBC Turkce
İlk kez bir anne-kız birlikte uzaya gidecek,Teknoloji,BBC Turkce
Yapay zeka üretimi görseller telif hakkı davaları ile karşı karşıya,Teknoloji,BBC Turkce
"İnsansız deniz araçları: Ukrayna’nın kullandığı bu araçlar nasıl çalışıyor,  maliyetleri ne kadar?",Teknoloji,BBC Turkce
Yapay zeka meme kanseri tespitinde başarılı oldu,Teknoloji,BBC Turkce
Oppenheimer ve Einstein'ın karmaşık ilişkisi,Teknoloji,BBC Turkce
Twitter'ın San Francisco'daki ofis binasına yerleştirilen izinsiz X tabelası için ödeme yapılacak,Teknoloji,BBC Turkce
Dr. Canan Dağdeviren: 'Elektronik sütyenle her yıl 11 milyon kadının hayatı değişebilir',Teknoloji,BBC Turkce
WeChat: Elon Musk’ın taklit etmek istediği Çin’deki ‘her şeyin uygulaması’ nedir?,Teknoloji,BBC Turkce
Hollanda’da ilk ‘deepfake’ davası: Kadın sunucunun yüzünü kullanarak sahte porno üreten kişi yargılanacak,Teknoloji,BBC Turkce
BBC Araştırması: Google deprem uyarı sistemi 6 Şubat'ta insanları uyarmakta başarısız oldu,Teknoloji,BBC Turkce
Elon Musk Twitter'ın mavi kuşundan vazgeçmekte haklı mı?,Teknoloji,BBC Turkce
Tiktok'a Threads ve X benzeri metin paylaşım özelliği eklendi,Teknoloji,BBC Turkce
Teknoloji neden bizi daha verimli kılmıyor?,Teknoloji,BBC Turkce
İngiltere'de hükümete çağrı: Yapay zeka ile üretilen çocuk istismarı görüntülerine karşı harekete geçilmeli,Teknoloji,BBC Turkce
2007 model iPhone müzayedede 190 bin dolara satıldı,Teknoloji,BBC Turkce
Twitter'ın reklam geliri Musk'ın şirketi satın almasından bu yana yüzde 50 azaldı,Teknoloji,BBC Turkce
"Hindistan, Ay'a insansız uzay aracı gönderdi: Hedef Güney Kutbu'nun keşfi",Teknoloji,BBC Turkce
TikTok: Çocuklar neden hayatlarını riske atan 'meydan okumalara' katılıyor?,Teknoloji,BBC Turkce
"Twitter, Threads nedeniyle Meta’ya dava açmayı düşünüyor",Teknoloji,BBC Turkce
Uçtan uca şifreleme: Büyük teknoloji şirketleri insanların mesajlarını okuyabilmeli mi?,Teknoloji,BBC Turkce
"Threads nedir, nasıl çalışıyor, Twitter'i geçebilir mi?",Teknoloji,BBC Turkce
"Musk'ın tweet sınırlaması ne anlama geliyor, Twitter için yeni hamlesi ne olabilir?",Teknoloji,BBC Turkce
OnlyFans ‘kolay para kazanma’ platformuna mı dönüştü?,Teknoloji,BBC Turkce
Yapay zeka atıkları azaltmak ve geri dönüşümü artırmak için nasıl kullanılabilir?,Teknoloji,BBC Turkce
BBC yapay zekayla üretilen çocuk istismarı görsellerinin nasıl pazarlandığını ortaya çıkardı,Teknoloji,BBC Turkce
Titan: Titanik’i ziyaret ederken iletişimi kesilen denizaltı hakkında neler biliniyor?,Teknoloji,BBC Turkce
"Mark Zuckerberg, Elon Musk'ın kafes dövüşü teklifini kabul etti",Teknoloji,BBC Turkce
Titanik'in okyanus dibindeki enkazını ziyaret etmek neden riskli?,Teknoloji,BBC Turkce
Titanik enkazına giden denizaltı hakkında beş yıl önce uyarıda bulunulduğu ortaya çıktı,Teknoloji,BBC Turkce
"Amazon, kullanıcıları zorla Prime’a üye yaptırmakla suçlanıyor",Teknoloji,BBC Turkce
Titanik batığına denizaltıyla dalan bilim insanının 'dehşet verici' deneyimi,Teknoloji,BBC Turkce
Deepfake teknolojisiyle çekilen porno filmler 'hayatları paramparça ediyor',Teknoloji,BBC Turkce
Blinken: ABD ve Çin ikili ilişkilerini sorumlu şekilde yönetmeli,Teknoloji,BBC Turkce
Ukraynalı pilotlar F-16 kullanmayı nasıl öğrenecek?,Teknoloji,BBC Turkce
Yazın telefonunuzun aşırı ısınmasını önlemek için neler yapabilirsiniz?,Teknoloji,BBC Turkce
"Yapay zeka nedir, tehlikeli olabilir mi, hangi meslekleri tehdit edebilir?",Teknoloji,BBC Turkce
"Avrupa Parlamentosu, yapay zeka yasasını onayladı: ChatGPT ve Midjourney’nin şirketlerine yükümlülükler geliyor",Teknoloji,BBC Turkce
Yapay zekayı güvenli kılmak neden zor?,Teknoloji,BBC Turkce
Türkiye neden dünyada kripto varlıklara en fazla yatırım yapılan ülkelerden biri?,Teknoloji,BBC Turkce
İngiltere Veri Koruma Birimi'nden uyarı: Şirketler çalışanlarını izlemek için beyin verilerini kullanabilir,Teknoloji,BBC Turkce
BBC editörü denedi: Apple'ın yeni karma gerçeklik gözlüğü Vision Pro nasıl bir deneyim sunuyor?,Teknoloji,BBC Turkce
Vision Pro: Apple'ın tanıttığı karma gerçeklik gözlüğünün özellikleri neler?,Teknoloji,BBC Turkce
"Yapay zeka: Üç aşamasında neler var, yok olmamıza yol açabilir mi?",Teknoloji,BBC Turkce
OpenAI ve Google Deepmind başkanları dahil çok sayıda uzman uyardı: Yapay zeka insanlığın yok olmasına yol açabilir,Teknoloji,BBC Turkce
"Beyin implantı, felçli hastanın yürümesini sağladı",Teknoloji,BBC Turkce
"Yapay zeka rekabeti: Çin, ABD'yi geçebilir mi?",Teknoloji,BBC Turkce
"WhatsApp, kullanıcıların mesajlarını 15 dakika içinde düzenlemesine izin verecek",Teknoloji,BBC Turkce
Türkiye’ye muhalefeti fişlemek için yasa dışı uygulama satma soruşturmasında FinFisher’ın yöneticilerine suçlama yöneltildi,Teknoloji,BBC Turkce
"AB’den Facebook’un sahibi Meta'ya 1,2 milyar euro ceza: ‘Gizlilik kurallarını ihlal etti’",Teknoloji,BBC Turkce
Yapay zekanın henüz tehdit etmediği meslekler neler?,Teknoloji,BBC Turkce
"Apple'ın kurucu ortağı Steve Wozniak: Yapay zeka, dolandırıcılıkların tespitini zorlaştırabilir",Teknoloji,BBC Turkce
KİM uygulaması: Süleyman Soylu'nun telefonundaki uygulama hakkında neler biliniyor?,Teknoloji,BBC Turkce
Beyaz Saray'da yapay zeka zirvesi: Teknoloji devleri uyarıldı,Teknoloji,BBC Turkce
Ukrayna'nın başkenti Kiev'de Bayraktar TB2 tipi SİHA vurularak düşürüldü,Teknoloji,BBC Turkce
Yapay zeka hangi mesleklerin yerini alabilir?,Teknoloji,BBC Turkce
Google'dan ayrılan yapay zekanın 'babası' Hinton'dan uyarı: Sohbet robotları yakında insanlardan daha zeki olabilir,Teknoloji,BBC Turkce
Space X'in geliştirdiği en güçlü roket Starship'in fırlatma sonrası infilak etmesi neden başarı olarak görülüyor?,Teknoloji,BBC Turkce
WhatsApp ve diğer mesaj uygulamalarından İngiltere'deki yasa tasarısına tepki: 'Mahremiyetin olağanüstü ihlali',Teknoloji,BBC Turkce
"2023 Sony Fotoğrafçılık Ödülleri’nde bir ödülün, yapay zeka ürünü fotoğrafa verildiği ortaya çıktı",Teknoloji,BBC Turkce
Yapay zeka sayesinde 'kişiye özel ilaç' devri mi başlayacak?,Teknoloji,BBC Turkce
Havacılık sektöründe karbon azaltımı ‘bilet fiyatlarını artıracak’,Teknoloji,BBC Turkce
"Elon Musk BBC'ye konuştu: Twitter'ı devralma süreci çok sancılıydı, doğru alıcı bulunursa şirketi satabilirim",Teknoloji,BBC Turkce
İlber Ortaylı'nın ardından: 'Ona merhaba desen bir şey öğrenirdin',Egitim,BBC Turkce
"Öğretmen Fatma Nur Çelik bıçaklanarak öldürüldü, 17 yaşındaki şüpheli tutuklandı",Egitim,BBC Turkce
"Milli Eğitim Bakanı Tekin, BBC Türkçe'ye konuştu: 'Ramazan etkinlikleri gönüllülük esasına göre yapılacak'",Egitim,BBC Turkce
Okullarda Ramazan tartışması: 'Çocuklarımızın ilahi söylemesi sizi neden rahatsız ediyor?',Egitim,BBC Turkce
Cumhurbaşkanı Erdoğan: Üniversiteler marjinal ideolojinin kurtarılmış bölgesi değil,Egitim,BBC Turkce
"KYK yurdunda, asansör düşmesi sonucu ölen Zeren Ertaş davasında karar",Egitim,BBC Turkce
Filistinli çocukların futbol sahası İsrail'in yıkım kararına nasıl karşı koydu?,Egitim,BBC Turkce
Sudan'da savaşa rağmen okumaya çalışan kız çocukları anlatıyor: 'Arkadaşlarımızın yarısı öldürüldü',Egitim,BBC Turkce
Türkiye'de soğuk hava dalgası: Birçok il ve ilçede okullar tatil,Egitim,BBC Turkce
Çocuğunuza ev ödevlerinde nasıl yardım edebilirsiniz?,Egitim,BBC Turkce
İŞKUR Gençlik Programı GÜÇ ile ilgili neler biliniyor?,Egitim,BBC Turkce
MESEM protestosunda tutuklanan TİP'li 16 öğrenci tahliye edildi,Egitim,BBC Turkce
YÖK'ün üniversiteden erken mezuniyet planı hakkında neler biliniyor?,Egitim,BBC Turkce
Öğretmenler Günü neden 24 Kasım'da kutlanıyor?,Egitim,BBC Turkce
Dünyanın en uzun sınavında 13 saat,Egitim,BBC Turkce
Sahte diploma soruşturmasında tahliye edilen 5 sanık yeniden tutuklandı,Egitim,BBC Turkce
Çin'de okuma yazmayı 16 yaşında öğrenip doktor olan dilenci,Egitim,BBC Turkce
Zorunlu eğitimin kısaltılması: MEB alternatifleri kabineye sunuyor,Egitim,BBC Turkce
"Karma eğitim: Farklı ideolojik yaklaşımlar neler, veriler ne gösteriyor, uzmanlar ne diyor?",Egitim,BBC Turkce
Okullarda telefon kısıtlamaları: 'Veliler önemini anlamalı',Egitim,BBC Turkce
Patronlarının yatırımlarını kopyalayıp sessizce milyoner olan sekreter,Egitim,BBC Turkce
Afganistan: Taliban kadınların yazdığı kitapları üniversitelerde yasakladı,Egitim,BBC Turkce
Cevizlibağ Kız Öğrenci Yurdu'nda yaşananlar hakkında neler biliniyor?,Egitim,BBC Turkce
YKS sonuçları: Yerleştirme sıralamaları neden değişti?,Egitim,BBC Turkce
LGS'ye yönelik şaibe iddiaları için MEB ne diyor?,Egitim,BBC Turkce
LGS: Sınav günü nelere dikkat etmeli?,Egitim,BBC Turkce
ABD öğrenci vizelerini dondurdu: Hangi alternatif ülkeler öne çıkıyor?,Egitim,BBC Turkce
"ABD'de mahkeme, Harvard'ın uluslararası öğrenci kabulünün sonlandırılması kararını durdurdu",Egitim,BBC Turkce
Boğaziçi Üniversitesi'ndeki Nureddin Yıldız protestosunda neler yaşandı?,Egitim,BBC Turkce
"Proje okul nedir, öğretmenler nasıl atanıyor?",Egitim,BBC Turkce
Liselerdeki protestolarla ilgili neler biliniyor?,Egitim,BBC Turkce
Üniversite öğrencileri protestolarını nasıl sürdürüyor? Akademik boykot devam ediyor mu?,Egitim,BBC Turkce
Boğaziçi Üniversitesi protestoları beşinci yılında: Okul nasıl değişti?,Egitim,BBC Turkce
"Boğaziçi Üniversitesi protestoları beşinci yılında: Akademisyenler, öğrenciler, rektör anlatıyor",Egitim,BBC Turkce
"Öğrenci eylemleri, polis baskınları: ODTÜ'de neler yaşandı?",Egitim,BBC Turkce
Üniversitelerde boykot eylemleri sürüyor,Egitim,BBC Turkce
Güney Kore'de kendi öğrencilerinin deepfake porno tuzağına düşen öğretmenler,Egitim,BBC Turkce
"Özel okullarda fiyat artışları: 'Fiyatları yüksek bulan veli, başka okul bulabilir'",Egitim,BBC Turkce
Milli Eğitim Bakanlığı'nın Ülkü Ocakları ile yaptığı protokol ne anlama geliyor?,Egitim,BBC Turkce
Suriye'de eğitimin İslam çizgisine getirileceğine dair kaygılar artıyor,Egitim,BBC Turkce
"İngiltere’de üniversiteler, İngilizceyi iyi bilmeyen öğrencileri bile kabul ediyor",Egitim,BBC Turkce
"Öğretmen atamalarında mülakat tartışması: Bakana göre 1.100, öğretmenlere göre 5.000 kişi etkilendi",Egitim,BBC Turkce
Güney Kore'de öğrenciler 8 saatlik üniversite sınavına nasıl hazırlanıyor?,Egitim,BBC Turkce
Öğretmen atamaları: Mülakat puanları neden tartışma konusu oldu?,Egitim,BBC Turkce
"Öğretmenlik Meslek Kanunu: Aday öğretmenlik nedir, yeni yasa neden eleştiriliyor?",Egitim,BBC Turkce
Zorunlu eğitimden kopuş: Eğitim dışında kalan öğrenci sayısı 600 bini aştı,Egitim,BBC Turkce
Okullarda temizlik sorunu sürüyor: MEB 30 bin yeni personel alındığını açıkladı,Egitim,BBC Turkce
Çanakkale ve Gazze temasının işlendiği yeni öğretim yılının ilk dersi neden tartışılıyor?,Egitim,BBC Turkce
'Türkiye Yüzyılı Maarif Modeli': Bu yıl ilk kez uygulamaya başlanan program neden tartışılıyor?,Egitim,BBC Turkce
"İşgücü Uyum Programı nedir, katılım şartları neler?",Egitim,BBC Turkce
Bangladeş'te başbakanı deviren protestolarda kadınlar ön saflardaydı: 'Annelerinden destek alan çocuklar cesur olur',Egitim,BBC Turkce
Afganistan'da kariyerinden vazgeçmek zorunda kalan kadınlar anlatıyor: 'Taliban kanatlarımızı kesti',Egitim,BBC Turkce
İki Fransız lisesine yeni Türk öğrenci kaydı yapılmayacak,Egitim,BBC Turkce
'Hızlı ve sessiz katil': Suda boğulma her yıl 250 bin kişinin ölüm nedeni,Egitim,BBC Turkce
"Çocuk işçilerin ölümüyle gündeme gelen MESEM nedir, neden eleştiriliyor?",Egitim,BBC Turkce
Milyonlarca öğrenci YKS'ye girdi: Sınav stresiyle nasıl başa çıkılır?,Egitim,BBC Turkce
Özel sektör öğretmenleri eğitim nöbetinde: 'Onurumuzu kaybedeceğimize asgari ücretimizi kaybedelim',Egitim,BBC Turkce
